Input Value	Input Type	Gene ID	
ENSG00000042062	Ensembl Gene ID	140876	
ENSG00000042088	Ensembl Gene ID	55775	
ENSG00000042286	Ensembl Gene ID	84883	
ENSG00000042304	Ensembl Gene ID	56918	
ENSG00000042317	Ensembl Gene ID	55812	
ENSG00000042429	Ensembl Gene ID	9440	
ENSG00000042445	Ensembl Gene ID	54884	
ENSG00000042493	Ensembl Gene ID	822	
ENSG00000042753	Ensembl Gene ID	1175	
ENSG00000042781	Ensembl Gene ID	7399	
ENSG00000042813	Ensembl Gene ID	11055	
ENSG00000042832	Ensembl Gene ID	7038	
ENSG00000042980	Ensembl Gene ID	10863	
ENSG00000043039	Ensembl Gene ID	8538	
ENSG00000043093	Ensembl Gene ID	54165	
ENSG00000043143	Ensembl Gene ID	23338	
ENSG00000043355	Ensembl Gene ID	7546	
ENSG00000043462	Ensembl Gene ID	3937	
ENSG00000043514	Ensembl Gene ID	54802	
ENSG00000043591	Ensembl Gene ID	153	
ENSG00000044012	Ensembl Gene ID	2981	
ENSG00000044090	Ensembl Gene ID	9820	
ENSG00000044115	Ensembl Gene ID	1495	
ENSG00000044446	Ensembl Gene ID	5256	
ENSG00000044459	Ensembl Gene ID	54875	
ENSG00000044524	Ensembl Gene ID	2042	
ENSG00000044574	Ensembl Gene ID	3309	
ENSG00000046604	Ensembl Gene ID	1829	
ENSG00000046647	Ensembl Gene ID	-	
ENSG00000046651	Ensembl Gene ID	8481	
ENSG00000046653	Ensembl Gene ID	2824	
ENSG00000046774	Ensembl Gene ID	51438	
ENSG00000046889	Ensembl Gene ID	80243	
ENSG00000047056	Ensembl Gene ID	22884	
ENSG00000047188	Ensembl Gene ID	64848	
ENSG00000047230	Ensembl Gene ID	56474	
ENSG00000047249	Ensembl Gene ID	51606	
ENSG00000047315	Ensembl Gene ID	5431	
ENSG00000047346	Ensembl Gene ID	56204	
ENSG00000047365	Ensembl Gene ID	116984	
ENSG00000047410	Ensembl Gene ID	7175	
ENSG00000047457	Ensembl Gene ID	1356	
ENSG00000047578	Ensembl Gene ID	23247	
ENSG00000047579	Ensembl Gene ID	84062	
ENSG00000047597	Ensembl Gene ID	7504	
ENSG00000047617	Ensembl Gene ID	57101	
ENSG00000047621	Ensembl Gene ID	57102	
ENSG00000047634	Ensembl Gene ID	6322	
ENSG00000047644	Ensembl Gene ID	55841	
ENSG00000047648	Ensembl Gene ID	395	
ENSG00000047662	Ensembl Gene ID	27146	
ENSG00000047849	Ensembl Gene ID	4134	
ENSG00000047932	Ensembl Gene ID	57120	
ENSG00000047936	Ensembl Gene ID	6098	
ENSG00000048028	Ensembl Gene ID	57646	
ENSG00000048052	Ensembl Gene ID	9734	
ENSG00000048140	Ensembl Gene ID	26262	
ENSG00000048162	Ensembl Gene ID	51491	
ENSG00000048342	Ensembl Gene ID	57545	
ENSG00000048392	Ensembl Gene ID	50484	
ENSG00000048405	Ensembl Gene ID	168850	
ENSG00000048462	Ensembl Gene ID	608	
ENSG00000048471	Ensembl Gene ID	92017	
ENSG00000048540	Ensembl Gene ID	55885	
ENSG00000048544	Ensembl Gene ID	55173	
ENSG00000048545	Ensembl Gene ID	2978	
ENSG00000048649	Ensembl Gene ID	51773	
ENSG00000048707	Ensembl Gene ID	55187	
ENSG00000048740	Ensembl Gene ID	10659	
ENSG00000048828	Ensembl Gene ID	23196	
ENSG00000048991	Ensembl Gene ID	23518	
ENSG00000049089	Ensembl Gene ID	1298	
ENSG00000049130	Ensembl Gene ID	4254	
ENSG00000049167	Ensembl Gene ID	1161	
ENSG00000049192	Ensembl Gene ID	11174	
ENSG00000049239	Ensembl Gene ID	9563	
ENSG00000049245	Ensembl Gene ID	9341	
ENSG00000049246	Ensembl Gene ID	8863	
ENSG00000049247	Ensembl Gene ID	10911	
ENSG00000049249	Ensembl Gene ID	3604	
ENSG00000049283	Ensembl Gene ID	55040	
ENSG00000049323	Ensembl Gene ID	4052	
ENSG00000049449	Ensembl Gene ID	5954; 440034	
ENSG00000049540	Ensembl Gene ID	2006	
ENSG00000049541	Ensembl Gene ID	5982	
ENSG00000049618	Ensembl Gene ID	57492	
ENSG00000049656	Ensembl Gene ID	81037	
ENSG00000049759	Ensembl Gene ID	23327	
ENSG00000049768	Ensembl Gene ID	50943	
ENSG00000049769	Ensembl Gene ID	89801	
ENSG00000049860	Ensembl Gene ID	3074	
ENSG00000049883	Ensembl Gene ID	79810	
ENSG00000050030	Ensembl Gene ID	340533	
ENSG00000050130	Ensembl Gene ID	51528	
ENSG00000050165	Ensembl Gene ID	27122	
ENSG00000050327	Ensembl Gene ID	102725117; 7984	
ENSG00000050344	Ensembl Gene ID	9603	
ENSG00000050393	Ensembl Gene ID	63933	
ENSG00000050405	Ensembl Gene ID	51474	
ENSG00000050426	Ensembl Gene ID	25875	
ENSG00000050438	Ensembl Gene ID	9498	
ENSG00000050555	Ensembl Gene ID	10319	
ENSG00000050628	Ensembl Gene ID	5733	
ENSG00000050730	Ensembl Gene ID	79931	
ENSG00000050748	Ensembl Gene ID	5601	
ENSG00000050767	Ensembl Gene ID	91522	
ENSG00000050820	Ensembl Gene ID	9564	
ENSG00000051009	Ensembl Gene ID	84067	
ENSG00000051108	Ensembl Gene ID	9709	
ENSG00000051128	Ensembl Gene ID	9454	
ENSG00000051180	Ensembl Gene ID	5888	
ENSG00000051341	Ensembl Gene ID	10721	
ENSG00000051382	Ensembl Gene ID	5291	
ENSG00000051523	Ensembl Gene ID	1535	
ENSG00000051596	Ensembl Gene ID	84321	
ENSG00000051620	Ensembl Gene ID	23593	
ENSG00000051825	Ensembl Gene ID	10198	
ENSG00000052126	Ensembl Gene ID	54477	
ENSG00000052344	Ensembl Gene ID	5652	
ENSG00000052723	Ensembl Gene ID	80143	
ENSG00000052749	Ensembl Gene ID	23223	
ENSG00000052795	Ensembl Gene ID	57600	
ENSG00000052802	Ensembl Gene ID	6307	
ENSG00000052841	Ensembl Gene ID	55761	
ENSG00000052850	Ensembl Gene ID	60529	
ENSG00000053108	Ensembl Gene ID	23105	
ENSG00000053254	Ensembl Gene ID	1112	
ENSG00000053328	Ensembl Gene ID	728464	
ENSG00000053371	Ensembl Gene ID	8574	
ENSG00000053372	Ensembl Gene ID	51154	
ENSG00000053438	Ensembl Gene ID	4826	
ENSG00000053501	Ensembl Gene ID	55850	
ENSG00000053524	Ensembl Gene ID	23101	
ENSG00000053702	Ensembl Gene ID	83714	
ENSG00000053747	Ensembl Gene ID	3909	
ENSG00000053770	Ensembl Gene ID	55745	
ENSG00000053900	Ensembl Gene ID	29945	
ENSG00000053918	Ensembl Gene ID	3784	
ENSG00000054116	Ensembl Gene ID	27095	
ENSG00000054118	Ensembl Gene ID	9967	
ENSG00000054148	Ensembl Gene ID	29085	
ENSG00000054179	Ensembl Gene ID	954	
ENSG00000054219	Ensembl Gene ID	4065	
ENSG00000054267	Ensembl Gene ID	51742	
ENSG00000054277	Ensembl Gene ID	23596	
ENSG00000054282	Ensembl Gene ID	10806	
ENSG00000054356	Ensembl Gene ID	5798	
ENSG00000054392	Ensembl Gene ID	55733	
ENSG00000054523	Ensembl Gene ID	23095	
ENSG00000054598	Ensembl Gene ID	2296	
ENSG00000054611	Ensembl Gene ID	25771	
ENSG00000054654	Ensembl Gene ID	23224	
ENSG00000054690	Ensembl Gene ID	57475	
ENSG00000054793	Ensembl Gene ID	10079	
ENSG00000054796	Ensembl Gene ID	23626	
ENSG00000054803	Ensembl Gene ID	140689	
ENSG00000054938	Ensembl Gene ID	25884	
ENSG00000054965	Ensembl Gene ID	23201	
ENSG00000054967	Ensembl Gene ID	84957	
ENSG00000054983	Ensembl Gene ID	2581	
ENSG00000055044	Ensembl Gene ID	51602	
ENSG00000055070	Ensembl Gene ID	26099	
ENSG00000055118	Ensembl Gene ID	3757	
ENSG00000055130	Ensembl Gene ID	8454	
ENSG00000055147	Ensembl Gene ID	10827	
ENSG00000055163	Ensembl Gene ID	26999	
ENSG00000055208	Ensembl Gene ID	23118	
ENSG00000055211	Ensembl Gene ID	116254	
ENSG00000055332	Ensembl Gene ID	5610	
ENSG00000055483	Ensembl Gene ID	57602	
ENSG00000055609	Ensembl Gene ID	58508	
ENSG00000055732	Ensembl Gene ID	55283	
ENSG00000055813	Ensembl Gene ID	114800	
ENSG00000055917	Ensembl Gene ID	23369	
ENSG00000055950	Ensembl Gene ID	84545	
ENSG00000055955	Ensembl Gene ID	3700	
ENSG00000055957	Ensembl Gene ID	3697	
ENSG00000056050	Ensembl Gene ID	54969	
ENSG00000056097	Ensembl Gene ID	51663	
ENSG00000056277	Ensembl Gene ID	55609	
ENSG00000056291	Ensembl Gene ID	10886	
ENSG00000056487	Ensembl Gene ID	112885	
ENSG00000056558	Ensembl Gene ID	7185	
ENSG00000056586	Ensembl Gene ID	54542	
ENSG00000056678	Ensembl Gene ID	3833	
ENSG00000056736	Ensembl Gene ID	55540	
ENSG00000056972	Ensembl Gene ID	10758	
ENSG00000056998	Ensembl Gene ID	8908	
ENSG00000057019	Ensembl Gene ID	131566	
ENSG00000057149	Ensembl Gene ID	6317	
ENSG00000057252	Ensembl Gene ID	6646	
ENSG00000057294	Ensembl Gene ID	5318	
ENSG00000057468	Ensembl Gene ID	4438	
ENSG00000057593	Ensembl Gene ID	2155	
ENSG00000057608	Ensembl Gene ID	2665	
ENSG00000057657	Ensembl Gene ID	639	
ENSG00000057663	Ensembl Gene ID	9474	
ENSG00000057704	Ensembl Gene ID	57458	
ENSG00000057757	Ensembl Gene ID	57095	
ENSG00000057935	Ensembl Gene ID	57504	
ENSG00000058056	Ensembl Gene ID	8975	
ENSG00000058063	Ensembl Gene ID	23200	
ENSG00000058085	Ensembl Gene ID	3918	
ENSG00000058091	Ensembl Gene ID	5218	
ENSG00000058262	Ensembl Gene ID	29927	
ENSG00000058272	Ensembl Gene ID	4659	
ENSG00000058335	Ensembl Gene ID	5923	
ENSG00000058404	Ensembl Gene ID	816	
ENSG00000058453	Ensembl Gene ID	9696	
ENSG00000058600	Ensembl Gene ID	55718; 101060521	
ENSG00000058668	Ensembl Gene ID	493	
ENSG00000058673	Ensembl Gene ID	9877; 441155	
ENSG00000058729	Ensembl Gene ID	55781	
ENSG00000058799	Ensembl Gene ID	54432	
ENSG00000058804	Ensembl Gene ID	55706	
ENSG00000058866	Ensembl Gene ID	1608	
ENSG00000059122	Ensembl Gene ID	84256	
ENSG00000059145	Ensembl Gene ID	64718	
ENSG00000059377	Ensembl Gene ID	6916	
ENSG00000059378	Ensembl Gene ID	64761	
ENSG00000059573	Ensembl Gene ID	5832	
ENSG00000059588	Ensembl Gene ID	6894	
ENSG00000059691	Ensembl Gene ID	5188	
ENSG00000059728	Ensembl Gene ID	4084	
ENSG00000059758	Ensembl Gene ID	5128	
ENSG00000059769	Ensembl Gene ID	548645	
ENSG00000059804	Ensembl Gene ID	6515	
ENSG00000059915	Ensembl Gene ID	5662	
ENSG00000060069	Ensembl Gene ID	9150	
ENSG00000060138	Ensembl Gene ID	8531	
ENSG00000060140	Ensembl Gene ID	55359	
ENSG00000060237	Ensembl Gene ID	65125	
ENSG00000060303	Ensembl Gene ID	-	
ENSG00000060339	Ensembl Gene ID	55749	
ENSG00000060491	Ensembl Gene ID	11054	
ENSG00000060558	Ensembl Gene ID	2769	
ENSG00000060566	Ensembl Gene ID	84699	
ENSG00000060642	Ensembl Gene ID	55650	
ENSG00000060656	Ensembl Gene ID	10076	
ENSG00000060688	Ensembl Gene ID	9410	
ENSG00000060709	Ensembl Gene ID	23504	
ENSG00000060718	Ensembl Gene ID	1301	
ENSG00000060749	Ensembl Gene ID	79832	
ENSG00000060762	Ensembl Gene ID	51660	
ENSG00000060971	Ensembl Gene ID	30	
ENSG00000060982	Ensembl Gene ID	586	
ENSG00000061273	Ensembl Gene ID	51564	
ENSG00000061337	Ensembl Gene ID	11178	
ENSG00000061455	Ensembl Gene ID	93166	
ENSG00000061492	Ensembl Gene ID	7478	
ENSG00000061656	Ensembl Gene ID	6676	
ENSG00000061676	Ensembl Gene ID	10787	
ENSG00000061794	Ensembl Gene ID	60488	
ENSG00000061918	Ensembl Gene ID	2983	
ENSG00000061936	Ensembl Gene ID	6433	
ENSG00000061938	Ensembl Gene ID	10188	
ENSG00000061987	Ensembl Gene ID	23041	
ENSG00000062038	Ensembl Gene ID	1001	
ENSG00000062096	Ensembl Gene ID	416	
ENSG00000062194	Ensembl Gene ID	65056	
ENSG00000062282	Ensembl Gene ID	84649	
ENSG00000062370	Ensembl Gene ID	7771	
ENSG00000062485	Ensembl Gene ID	1431	
ENSG00000062524	Ensembl Gene ID	4058	
ENSG00000062582	Ensembl Gene ID	64951	
ENSG00000062598	Ensembl Gene ID	63916	
ENSG00000062650	Ensembl Gene ID	23063	
ENSG00000062716	Ensembl Gene ID	81671	
ENSG00000062725	Ensembl Gene ID	10513	
ENSG00000062822	Ensembl Gene ID	5424	
ENSG00000063015	Ensembl Gene ID	124925	
ENSG00000063046	Ensembl Gene ID	1975	
ENSG00000063127	Ensembl Gene ID	28968	
ENSG00000063169	Ensembl Gene ID	29998	
ENSG00000063176	Ensembl Gene ID	56848	
ENSG00000063177	Ensembl Gene ID	6141	
ENSG00000063180	Ensembl Gene ID	770	
ENSG00000063241	Ensembl Gene ID	79763	
ENSG00000063244	Ensembl Gene ID	11338	
ENSG00000063245	Ensembl Gene ID	29924	
ENSG00000063322	Ensembl Gene ID	55588	
ENSG00000063438	Ensembl Gene ID	57491	
ENSG00000063515	Ensembl Gene ID	2928	
ENSG00000063587	Ensembl Gene ID	10838	
ENSG00000063601	Ensembl Gene ID	8776	
ENSG00000063660	Ensembl Gene ID	2817	
ENSG00000063761	Ensembl Gene ID	57143	
ENSG00000063854	Ensembl Gene ID	3029	
ENSG00000063978	Ensembl Gene ID	6047	
ENSG00000064012	Ensembl Gene ID	841	
ENSG00000064042	Ensembl Gene ID	22998	
ENSG00000064102	Ensembl Gene ID	55726	
ENSG00000064115	Ensembl Gene ID	51768	
ENSG00000064195	Ensembl Gene ID	1747	
ENSG00000064199	Ensembl Gene ID	53340	
ENSG00000064201	Ensembl Gene ID	10077	
ENSG00000064205	Ensembl Gene ID	8839	
ENSG00000064218	Ensembl Gene ID	58524	
ENSG00000064225	Ensembl Gene ID	10402	
ENSG00000064270	Ensembl Gene ID	9914	
ENSG00000064300	Ensembl Gene ID	4804	
ENSG00000064309	Ensembl Gene ID	50937	
ENSG00000064313	Ensembl Gene ID	6873	
ENSG00000064393	Ensembl Gene ID	28996	
ENSG00000064419	Ensembl Gene ID	23534	
ENSG00000064489	Ensembl Gene ID	4207	
ENSG00000064490	Ensembl Gene ID	8625	
ENSG00000064545	Ensembl Gene ID	54929	
ENSG00000064547	Ensembl Gene ID	9170	
ENSG00000064601	Ensembl Gene ID	5476	
ENSG00000064607	Ensembl Gene ID	10147	
ENSG00000064651	Ensembl Gene ID	6558	
ENSG00000064652	Ensembl Gene ID	28966	
ENSG00000064655	Ensembl Gene ID	2139	
ENSG00000064666	Ensembl Gene ID	1265	
ENSG00000064687	Ensembl Gene ID	10347	
ENSG00000064692	Ensembl Gene ID	9627	
ENSG00000064703	Ensembl Gene ID	11218	
ENSG00000064726	Ensembl Gene ID	53339	
ENSG00000064763	Ensembl Gene ID	55711	
ENSG00000064787	Ensembl Gene ID	8537	
ENSG00000064835	Ensembl Gene ID	5449	
ENSG00000064886	Ensembl Gene ID	1117	
ENSG00000064932	Ensembl Gene ID	22904	
ENSG00000064933	Ensembl Gene ID	5378	
ENSG00000064961	Ensembl Gene ID	10362	
ENSG00000064989	Ensembl Gene ID	10203	
ENSG00000064995	Ensembl Gene ID	6882	
ENSG00000064999	Ensembl Gene ID	23294	
ENSG00000065000	Ensembl Gene ID	8943	
ENSG00000065029	Ensembl Gene ID	7629	
ENSG00000065054	Ensembl Gene ID	9351	
ENSG00000065057	Ensembl Gene ID	4913	
ENSG00000065060	Ensembl Gene ID	54887	
ENSG00000065135	Ensembl Gene ID	2773	
ENSG00000065150	Ensembl Gene ID	3843	
ENSG00000065154	Ensembl Gene ID	4942	
ENSG00000065183	Ensembl Gene ID	10885	
ENSG00000065243	Ensembl Gene ID	5586	
ENSG00000065268	Ensembl Gene ID	57418	
ENSG00000065308	Ensembl Gene ID	9697	
ENSG00000065320	Ensembl Gene ID	9423	
ENSG00000065325	Ensembl Gene ID	9340	
ENSG00000065328	Ensembl Gene ID	55388	
ENSG00000065357	Ensembl Gene ID	1606	
ENSG00000065361	Ensembl Gene ID	2065	
ENSG00000065371	Ensembl Gene ID	54763	
ENSG00000065413	Ensembl Gene ID	91526	
ENSG00000065427	Ensembl Gene ID	3735	
ENSG00000065457	Ensembl Gene ID	23536	
ENSG00000065485	Ensembl Gene ID	10954	
ENSG00000065491	Ensembl Gene ID	55633	
ENSG00000065518	Ensembl Gene ID	4710	
ENSG00000065526	Ensembl Gene ID	23013	
ENSG00000065534	Ensembl Gene ID	4638	
ENSG00000065548	Ensembl Gene ID	55854	
ENSG00000065559	Ensembl Gene ID	6416	
ENSG00000065600	Ensembl Gene ID	55248	
ENSG00000065609	Ensembl Gene ID	9892	
ENSG00000065613	Ensembl Gene ID	9748	
ENSG00000065615	Ensembl Gene ID	51167	
ENSG00000065618	Ensembl Gene ID	1308	
ENSG00000065621	Ensembl Gene ID	119391	
ENSG00000065665	Ensembl Gene ID	55176	
ENSG00000065675	Ensembl Gene ID	5588	
ENSG00000065717	Ensembl Gene ID	7089	
ENSG00000065802	Ensembl Gene ID	51665	
ENSG00000065809	Ensembl Gene ID	83641	
ENSG00000065833	Ensembl Gene ID	4199	
ENSG00000065882	Ensembl Gene ID	23216	
ENSG00000065883	Ensembl Gene ID	8621	
ENSG00000065911	Ensembl Gene ID	10797	
ENSG00000065923	Ensembl Gene ID	84679	
ENSG00000065970	Ensembl Gene ID	55810	
ENSG00000065978	Ensembl Gene ID	4904	
ENSG00000065989	Ensembl Gene ID	5141	
ENSG00000066027	Ensembl Gene ID	5525	
ENSG00000066032	Ensembl Gene ID	1496	
ENSG00000066044	Ensembl Gene ID	1994	
ENSG00000066056	Ensembl Gene ID	7075	
ENSG00000066084	Ensembl Gene ID	57609	
ENSG00000066117	Ensembl Gene ID	6602	
ENSG00000066135	Ensembl Gene ID	9682	
ENSG00000066136	Ensembl Gene ID	4802	
ENSG00000066185	Ensembl Gene ID	84217	
ENSG00000066230	Ensembl Gene ID	6550	
ENSG00000066248	Ensembl Gene ID	25791	
ENSG00000066279	Ensembl Gene ID	259266	
ENSG00000066294	Ensembl Gene ID	8832	
ENSG00000066322	Ensembl Gene ID	64834	
ENSG00000066336	Ensembl Gene ID	6688	
ENSG00000066379	Ensembl Gene ID	30834	
ENSG00000066382	Ensembl Gene ID	744	
ENSG00000066405	Ensembl Gene ID	51208	
ENSG00000066422	Ensembl Gene ID	27107	
ENSG00000066427	Ensembl Gene ID	4287	
ENSG00000066455	Ensembl Gene ID	9950	
ENSG00000066468	Ensembl Gene ID	2263	
ENSG00000066557	Ensembl Gene ID	55631	
ENSG00000066583	Ensembl Gene ID	51015	
ENSG00000066629	Ensembl Gene ID	2009	
ENSG00000066651	Ensembl Gene ID	60487	
ENSG00000066654	Ensembl Gene ID	55623	
ENSG00000066697	Ensembl Gene ID	91283	
ENSG00000066735	Ensembl Gene ID	26153	
ENSG00000066739	Ensembl Gene ID	55102	
ENSG00000066777	Ensembl Gene ID	10565	
ENSG00000066813	Ensembl Gene ID	-	
ENSG00000066827	Ensembl Gene ID	57623	
ENSG00000066855	Ensembl Gene ID	9650	
ENSG00000066923	Ensembl Gene ID	10734	
ENSG00000066926	Ensembl Gene ID	2235	
ENSG00000066933	Ensembl Gene ID	4649	
ENSG00000067048	Ensembl Gene ID	8653	
ENSG00000067057	Ensembl Gene ID	5214	
ENSG00000067064	Ensembl Gene ID	3422	
ENSG00000067066	Ensembl Gene ID	6672	
ENSG00000067082	Ensembl Gene ID	1316	
ENSG00000067113	Ensembl Gene ID	8611	
ENSG00000067141	Ensembl Gene ID	4756	
ENSG00000067167	Ensembl Gene ID	23471	
ENSG00000067177	Ensembl Gene ID	5255	
ENSG00000067182	Ensembl Gene ID	7132	
ENSG00000067191	Ensembl Gene ID	782	
ENSG00000067208	Ensembl Gene ID	7813	
ENSG00000067221	Ensembl Gene ID	9399	
ENSG00000067225	Ensembl Gene ID	5315	
ENSG00000067248	Ensembl Gene ID	54505	
ENSG00000067334	Ensembl Gene ID	30836	
ENSG00000067365	Ensembl Gene ID	79091	
ENSG00000067369	Ensembl Gene ID	7158	
ENSG00000067445	Ensembl Gene ID	7216	
ENSG00000067533	Ensembl Gene ID	51018	
ENSG00000067560	Ensembl Gene ID	387	
ENSG00000067596	Ensembl Gene ID	1659	
ENSG00000067601	Ensembl Gene ID	-	
ENSG00000067606	Ensembl Gene ID	5590	
ENSG00000067646	Ensembl Gene ID	7544	
ENSG00000067704	Ensembl Gene ID	55699	
ENSG00000067715	Ensembl Gene ID	6857	
ENSG00000067798	Ensembl Gene ID	89795	
ENSG00000067829	Ensembl Gene ID	3421	
ENSG00000067836	Ensembl Gene ID	79641	
ENSG00000067840	Ensembl Gene ID	57595	
ENSG00000067842	Ensembl Gene ID	492	
ENSG00000067900	Ensembl Gene ID	6093	
ENSG00000067955	Ensembl Gene ID	865	
ENSG00000067992	Ensembl Gene ID	5165	
ENSG00000068001	Ensembl Gene ID	8692	
ENSG00000068024	Ensembl Gene ID	9759	
ENSG00000068028	Ensembl Gene ID	11186	
ENSG00000068078	Ensembl Gene ID	2261	
ENSG00000068079	Ensembl Gene ID	3430	
ENSG00000068097	Ensembl Gene ID	63897	
ENSG00000068120	Ensembl Gene ID	80347	
ENSG00000068137	Ensembl Gene ID	79990	
ENSG00000068305	Ensembl Gene ID	4205	
ENSG00000068308	Ensembl Gene ID	55593	
ENSG00000068323	Ensembl Gene ID	7030	
ENSG00000068354	Ensembl Gene ID	4943	
ENSG00000068366	Ensembl Gene ID	2182	
ENSG00000068383	Ensembl Gene ID	3632	
ENSG00000068394	Ensembl Gene ID	27238	
ENSG00000068400	Ensembl Gene ID	56850	
ENSG00000068438	Ensembl Gene ID	24140	
ENSG00000068489	Ensembl Gene ID	55771	
ENSG00000068615	Ensembl Gene ID	65055	
ENSG00000068650	Ensembl Gene ID	23250	
ENSG00000068654	Ensembl Gene ID	25885	
ENSG00000068697	Ensembl Gene ID	9741	
ENSG00000068724	Ensembl Gene ID	57217	
ENSG00000068745	Ensembl Gene ID	51447	
ENSG00000068781	Ensembl Gene ID	286749	
ENSG00000068784	Ensembl Gene ID	55133	
ENSG00000068796	Ensembl Gene ID	3796	
ENSG00000068831	Ensembl Gene ID	10235	
ENSG00000068878	Ensembl Gene ID	23198	
ENSG00000068885	Ensembl Gene ID	57560	
ENSG00000068903	Ensembl Gene ID	22933	
ENSG00000068912	Ensembl Gene ID	27248	
ENSG00000068971	Ensembl Gene ID	5526	
ENSG00000068976	Ensembl Gene ID	5837	
ENSG00000068985	Ensembl Gene ID	8712	
ENSG00000069011	Ensembl Gene ID	5307	
ENSG00000069018	Ensembl Gene ID	57113	
ENSG00000069020	Ensembl Gene ID	375449	
ENSG00000069122	Ensembl Gene ID	221395	
ENSG00000069188	Ensembl Gene ID	54549	
ENSG00000069206	Ensembl Gene ID	8756	
ENSG00000069248	Ensembl Gene ID	55746	
ENSG00000069275	Ensembl Gene ID	64710	
ENSG00000069329	Ensembl Gene ID	55737	
ENSG00000069345	Ensembl Gene ID	10294	
ENSG00000069399	Ensembl Gene ID	602	
ENSG00000069424	Ensembl Gene ID	8514	
ENSG00000069431	Ensembl Gene ID	10060	
ENSG00000069482	Ensembl Gene ID	51083	
ENSG00000069493	Ensembl Gene ID	29121	
ENSG00000069509	Ensembl Gene ID	139341	
ENSG00000069535	Ensembl Gene ID	4129	
ENSG00000069667	Ensembl Gene ID	6095	
ENSG00000069696	Ensembl Gene ID	1815	
ENSG00000069702	Ensembl Gene ID	7049	
ENSG00000069712	Ensembl Gene ID	23285	
ENSG00000069764	Ensembl Gene ID	8399	
ENSG00000069812	Ensembl Gene ID	54626	
ENSG00000069849	Ensembl Gene ID	483	
ENSG00000069869	Ensembl Gene ID	4734	
ENSG00000069943	Ensembl Gene ID	9488	
ENSG00000069956	Ensembl Gene ID	5597	
ENSG00000069966	Ensembl Gene ID	10681	
ENSG00000069974	Ensembl Gene ID	5873	
ENSG00000069998	Ensembl Gene ID	27440	
ENSG00000070010	Ensembl Gene ID	7353	
ENSG00000070018	Ensembl Gene ID	4040	
ENSG00000070019	Ensembl Gene ID	2984	
ENSG00000070031	Ensembl Gene ID	6343	
ENSG00000070047	Ensembl Gene ID	57661	
ENSG00000070061	Ensembl Gene ID	8518	
ENSG00000070081	Ensembl Gene ID	4925	
ENSG00000070087	Ensembl Gene ID	5217	
ENSG00000070159	Ensembl Gene ID	5774	
ENSG00000070182	Ensembl Gene ID	6710	
ENSG00000070190	Ensembl Gene ID	27071	
ENSG00000070193	Ensembl Gene ID	2255	
ENSG00000070214	Ensembl Gene ID	23446	
ENSG00000070269	Ensembl Gene ID	54916	
ENSG00000070366	Ensembl Gene ID	23293	
ENSG00000070367	Ensembl Gene ID	10640	
ENSG00000070371	Ensembl Gene ID	8218	
ENSG00000070388	Ensembl Gene ID	27006	
ENSG00000070404	Ensembl Gene ID	10272	
ENSG00000070413	Ensembl Gene ID	9993	
ENSG00000070423	Ensembl Gene ID	55658	
ENSG00000070444	Ensembl Gene ID	4335	
ENSG00000070476	Ensembl Gene ID	79364	
ENSG00000070495	Ensembl Gene ID	23210	
ENSG00000070501	Ensembl Gene ID	5423	
ENSG00000070526	Ensembl Gene ID	55808	
ENSG00000070540	Ensembl Gene ID	55062	
ENSG00000070601	Ensembl Gene ID	22844	
ENSG00000070610	Ensembl Gene ID	57704	
ENSG00000070614	Ensembl Gene ID	3340	
ENSG00000070669	Ensembl Gene ID	440	
ENSG00000070718	Ensembl Gene ID	10947	
ENSG00000070729	Ensembl Gene ID	1258	
ENSG00000070731	Ensembl Gene ID	10610	
ENSG00000070748	Ensembl Gene ID	1103	
ENSG00000070756	Ensembl Gene ID	26986	
ENSG00000070759	Ensembl Gene ID	10420	
ENSG00000070761	Ensembl Gene ID	29105	
ENSG00000070770	Ensembl Gene ID	1459	
ENSG00000070778	Ensembl Gene ID	11099	
ENSG00000070785	Ensembl Gene ID	8891	
ENSG00000070808	Ensembl Gene ID	815	
ENSG00000070814	Ensembl Gene ID	6949	
ENSG00000070831	Ensembl Gene ID	998	
ENSG00000070882	Ensembl Gene ID	26031	
ENSG00000070886	Ensembl Gene ID	2046	
ENSG00000070915	Ensembl Gene ID	6559	
ENSG00000070950	Ensembl Gene ID	56852	
ENSG00000070961	Ensembl Gene ID	490	
ENSG00000070985	Ensembl Gene ID	29850	
ENSG00000071051	Ensembl Gene ID	8440	
ENSG00000071054	Ensembl Gene ID	9448	
ENSG00000071073	Ensembl Gene ID	11320	
ENSG00000071082	Ensembl Gene ID	6160	
ENSG00000071127	Ensembl Gene ID	9948	
ENSG00000071189	Ensembl Gene ID	23161	
ENSG00000071203	Ensembl Gene ID	54860	
ENSG00000071205	Ensembl Gene ID	79658	
ENSG00000071242	Ensembl Gene ID	6196	
ENSG00000071243	Ensembl Gene ID	54556	
ENSG00000071246	Ensembl Gene ID	22846	
ENSG00000071282	Ensembl Gene ID	29995	
ENSG00000071462	Ensembl Gene ID	114049	
ENSG00000071537	Ensembl Gene ID	6400	
ENSG00000071539	Ensembl Gene ID	9319	
ENSG00000071553	Ensembl Gene ID	537	
ENSG00000071564	Ensembl Gene ID	6929	
ENSG00000071575	Ensembl Gene ID	28951	
ENSG00000071626	Ensembl Gene ID	26528	
ENSG00000071655	Ensembl Gene ID	53615	
