"","Gene 1","Gene 2","PATHNEScore"
305,400984,353288,0
306,400984,404785,0
307,400984,6702,0
308,400984,100873901,0
309,400984,693174,0
310,400984,51151,0
311,400984,1780,0
312,400984,100507500,0
313,400984,51616,0
314,400984,1796,0
315,400984,5148,0
316,400984,319087,0
317,400984,401409,0
318,400984,7212,0
319,400984,100873800,0
320,400984,2218,0
321,400984,100616225,0
322,400984,100189182,0
323,400984,7204,0
324,400984,102465855,0
325,400984,100131012,0
326,400984,403275,0
327,400984,728971,0
328,400984,100873910,0
329,400984,693212,0
330,400984,285016,0
331,400984,23225,0
332,400984,89838,0
333,400984,375295,0
334,400984,100419187,0
335,400984,151531,0
336,400984,100271101,0
337,400984,84838,0
338,400984,100303728,0
339,400984,100048905,0
340,400984,100129480,0
341,400984,100996539,0
342,400984,22982,0
343,400984,553194,0
344,400984,100422533,0
345,400984,280664,0
346,400984,100505953,0
347,400984,643873,0
348,400984,83700,0
349,400984,123099,0
350,400984,50631,0
351,400984,2968,0
352,400984,5253,0
353,400984,253314,0
354,400984,574028,0
355,400984,390181,0
356,400984,100271161,0
357,400984,642819,0
358,400984,100506888,0
359,400984,8420,0
360,400984,695,0
361,400984,344387,0
362,400984,1418,0
363,400984,3069,0
364,400984,7043,0
365,400984,26749,0
366,400984,574499,0
367,400984,23172,0
368,400984,149281,0
369,400984,17,0
370,400984,100420149,0
371,400984,100128589,0
372,400984,100874235,0
373,400984,390318,0
374,400984,100129650,0
375,400984,359732,0
376,400984,100419098,0
377,400984,58499,0
378,400984,326286,0
379,400984,100874208,0
380,400984,442195,0
381,400984,84148,0
382,400984,11013,0
383,400984,102466727,0
384,400984,166336,0
385,400984,83982,0
386,400984,442720,0
387,400984,55707,0
388,400984,5601,0
389,400984,100272220,0
390,400984,220885,0
391,406973,100033444,0
392,406973,28862,0
393,406973,442904,0
394,406973,100379296,0
395,406973,1234,0
396,406973,104548971,0
397,406973,221838,0
398,406973,50632,0
399,406973,1582,0
400,406973,353288,0
401,406973,404785,0
402,406973,6702,0
403,406973,100873901,0
404,406973,693174,0
405,406973,51151,0
406,406973,1780,0
407,406973,100507500,0
408,406973,51616,0
409,406973,1796,0
410,406973,5148,0
411,406973,319087,0
412,406973,401409,0
413,406973,7212,0
414,406973,100873800,0
415,406973,2218,0
416,406973,100616225,0
417,406973,100189182,0
418,406973,7204,0
419,406973,102465855,0
420,406973,100131012,0
421,406973,403275,0
422,406973,728971,0
423,406973,100873910,0
424,406973,693212,0
425,406973,285016,0
426,406973,23225,0
427,406973,89838,0
428,406973,375295,0
429,406973,100419187,0
430,406973,151531,0
431,406973,100271101,0
432,406973,84838,0
433,406973,100303728,0
434,406973,100048905,0
435,406973,100129480,0
436,406973,100996539,0
437,406973,22982,0
438,406973,553194,0
439,406973,100422533,0
440,406973,280664,0
441,406973,100505953,0
442,406973,643873,0
443,406973,83700,0
444,406973,123099,0
445,406973,50631,0
446,406973,2968,0
447,406973,5253,0
448,406973,253314,0
449,406973,574028,0
450,406973,390181,0
451,406973,100271161,0
452,406973,642819,0
453,406973,100506888,0
454,406973,8420,0
455,406973,695,0
456,406973,344387,0
457,406973,1418,0
458,406973,3069,0
459,406973,7043,0
460,406973,26749,0
461,406973,574499,0
462,406973,23172,0
463,406973,149281,0
464,406973,17,0
465,406973,100420149,0
466,406973,100128589,0
467,406973,100874235,0
468,406973,390318,0
469,406973,100129650,0
470,406973,359732,0
471,406973,100419098,0
472,406973,58499,0
473,406973,326286,0
474,406973,100874208,0
475,406973,442195,0
476,406973,84148,0
477,406973,11013,0
478,406973,102466727,0
479,406973,166336,0
480,406973,83982,0
481,406973,442720,0
482,406973,55707,0
483,406973,5601,0
484,406973,100272220,0
485,406973,220885,0
486,100033444,28862,0
487,100033444,442904,0
488,100033444,100379296,0
489,100033444,1234,0
490,100033444,104548971,0
491,100033444,221838,0
492,100033444,50632,0
493,100033444,1582,0
494,100033444,353288,0
495,100033444,404785,0
496,100033444,6702,0
497,100033444,100873901,0
498,100033444,693174,0
499,100033444,51151,0
500,100033444,1780,0
501,100033444,100507500,0
502,100033444,51616,0
503,100033444,1796,0
504,100033444,5148,0
505,100033444,319087,0
506,100033444,401409,0
507,100033444,7212,0
508,100033444,100873800,0
509,100033444,2218,0
510,100033444,100616225,0
511,100033444,100189182,0
512,100033444,7204,0
513,100033444,102465855,0
514,100033444,100131012,0
515,100033444,403275,0
516,100033444,728971,0
517,100033444,100873910,0
518,100033444,693212,0
519,100033444,285016,0
520,100033444,23225,0
521,100033444,89838,0
522,100033444,375295,0
523,100033444,100419187,0
524,100033444,151531,0
525,100033444,100271101,0
526,100033444,84838,0
527,100033444,100303728,0
528,100033444,100048905,0
529,100033444,100129480,0
530,100033444,100996539,0
531,100033444,22982,0
532,100033444,553194,0
533,100033444,100422533,0
534,100033444,280664,0
535,100033444,100505953,0
536,100033444,643873,0
537,100033444,83700,0
538,100033444,123099,0
539,100033444,50631,0
540,100033444,2968,0
541,100033444,5253,0
542,100033444,253314,0
543,100033444,574028,0
544,100033444,390181,0
545,100033444,100271161,0
546,100033444,642819,0
547,100033444,100506888,0
548,100033444,8420,0
549,100033444,695,0
550,100033444,344387,0
551,100033444,1418,0
552,100033444,3069,0
553,100033444,7043,0
554,100033444,26749,0
555,100033444,574499,0
556,100033444,23172,0
557,100033444,149281,0
558,100033444,17,0
559,100033444,100420149,0
560,100033444,100128589,0
561,100033444,100874235,0
562,100033444,390318,0
563,100033444,100129650,0
564,100033444,359732,0
565,100033444,100419098,0
566,100033444,58499,0
567,100033444,326286,0
568,100033444,100874208,0
569,100033444,442195,0
570,100033444,84148,0
571,100033444,11013,0
572,100033444,102466727,0
573,100033444,166336,0
574,100033444,83982,0
575,100033444,442720,0
576,100033444,55707,0
577,100033444,5601,0
578,100033444,100272220,0
579,100033444,220885,0
580,28862,442904,0
581,28862,100379296,0
582,28862,1234,0
583,28862,104548971,0
584,28862,221838,0
585,28862,50632,0
586,28862,1582,0
587,28862,353288,0
588,28862,404785,0
589,28862,6702,0
590,28862,100873901,0
591,28862,693174,0
592,28862,51151,0
593,28862,1780,0
594,28862,100507500,0
595,28862,51616,0
596,28862,1796,0
597,28862,5148,0
598,28862,319087,0
599,28862,401409,0
600,28862,7212,0
601,28862,100873800,0
602,28862,2218,0
603,28862,100616225,0
604,28862,100189182,0
605,28862,7204,0
606,28862,102465855,0
607,28862,100131012,0
608,28862,403275,0
609,28862,728971,0
610,28862,100873910,0
611,28862,693212,0
612,28862,285016,0
613,28862,23225,0
614,28862,89838,0
615,28862,375295,0
616,28862,100419187,0
617,28862,151531,0
618,28862,100271101,0
619,28862,84838,0
620,28862,100303728,0
621,28862,100048905,0
622,28862,100129480,0
623,28862,100996539,0
624,28862,22982,0
625,28862,553194,0
626,28862,100422533,0
627,28862,280664,0
628,28862,100505953,0
629,28862,643873,0
630,28862,83700,0
631,28862,123099,0
632,28862,50631,0
633,28862,2968,0
634,28862,5253,0
635,28862,253314,0
636,28862,574028,0
637,28862,390181,0
638,28862,100271161,0
639,28862,642819,0
640,28862,100506888,0
641,28862,8420,0
642,28862,695,0
643,28862,344387,0
644,28862,1418,0
645,28862,3069,0
646,28862,7043,0
647,28862,26749,0
648,28862,574499,0
649,28862,23172,0
650,28862,149281,0
651,28862,17,0
652,28862,100420149,0
653,28862,100128589,0
654,28862,100874235,0
655,28862,390318,0
656,28862,100129650,0
657,28862,359732,0
658,28862,100419098,0
659,28862,58499,0
660,28862,326286,0
661,28862,100874208,0
662,28862,442195,0
663,28862,84148,0
664,28862,11013,0
665,28862,102466727,0
666,28862,166336,0
667,28862,83982,0
668,28862,442720,0
669,28862,55707,0
670,28862,5601,0
671,28862,100272220,0
672,28862,220885,0
673,442904,100379296,0
674,442904,1234,0.0321385880401306
675,442904,104548971,0
676,442904,221838,0
677,442904,50632,0.00705882352941176
678,442904,1582,0.00199468085106383
679,442904,353288,0
680,442904,404785,0
681,442904,6702,0
682,442904,100873901,0
683,442904,693174,0
684,442904,51151,0
685,442904,1780,0.00485875043957332
686,442904,100507500,0
687,442904,51616,0.00735294117647059
688,442904,1796,0.0261904761904762
689,442904,5148,0
690,442904,319087,0
691,442904,401409,0
692,442904,7212,0
693,442904,100873800,0
694,442904,2218,0
695,442904,100616225,0
696,442904,100189182,0
697,442904,7204,0
698,442904,102465855,0
699,442904,100131012,0
700,442904,403275,0
701,442904,728971,0
702,442904,100873910,0
703,442904,693212,0
704,442904,285016,0
705,442904,23225,0.00214132762312634
706,442904,89838,0
707,442904,375295,0
708,442904,100419187,0
709,442904,151531,0.00199468085106383
710,442904,100271101,0
711,442904,84838,0
712,442904,100303728,0
713,442904,100048905,0
714,442904,100129480,0
715,442904,100996539,0
716,442904,22982,0
717,442904,553194,0
718,442904,100422533,0
719,442904,280664,0
720,442904,100505953,0
721,442904,643873,0
722,442904,83700,0.016976888990339
723,442904,123099,0.0187872921021134
724,442904,50631,0
725,442904,2968,0.0189075630252101
726,442904,5253,0
727,442904,253314,0.0470640431732917
728,442904,574028,0
729,442904,390181,0
730,442904,100271161,0
731,442904,642819,0
732,442904,100506888,0
733,442904,8420,0
734,442904,695,0.0272263682217624
735,442904,344387,0
736,442904,1418,0
737,442904,3069,0
738,442904,7043,0.0376931705359422
739,442904,26749,0
740,442904,574499,0
741,442904,23172,0
742,442904,149281,0
743,442904,17,0
744,442904,100420149,0
745,442904,100128589,0
746,442904,100874235,0
747,442904,390318,0
748,442904,100129650,0
749,442904,359732,0
750,442904,100419098,0
751,442904,58499,0
752,442904,326286,0
753,442904,100874208,0
754,442904,442195,0
755,442904,84148,0
756,442904,11013,0
757,442904,102466727,0
758,442904,166336,0.0355450236966825
759,442904,83982,0
760,442904,442720,0
761,442904,55707,0
762,442904,5601,0.0368285534789964
763,442904,100272220,0
764,442904,220885,0
765,100379296,1234,0
766,100379296,104548971,0
767,100379296,221838,0
768,100379296,50632,0
769,100379296,1582,0
770,100379296,353288,0
771,100379296,404785,0
772,100379296,6702,0
773,100379296,100873901,0
774,100379296,693174,0
775,100379296,51151,0
776,100379296,1780,0
777,100379296,100507500,0
778,100379296,51616,0
779,100379296,1796,0
780,100379296,5148,0
781,100379296,319087,0
782,100379296,401409,0
783,100379296,7212,0
784,100379296,100873800,0
785,100379296,2218,0
786,100379296,100616225,0
787,100379296,100189182,0
788,100379296,7204,0
789,100379296,102465855,0
790,100379296,100131012,0
791,100379296,403275,0
792,100379296,728971,0
793,100379296,100873910,0
794,100379296,693212,0
795,100379296,285016,0
796,100379296,23225,0
797,100379296,89838,0
798,100379296,375295,0
799,100379296,100419187,0
800,100379296,151531,0
801,100379296,100271101,0
802,100379296,84838,0
803,100379296,100303728,0
804,100379296,100048905,0
805,100379296,100129480,0
806,100379296,100996539,0
807,100379296,22982,0
808,100379296,553194,0
809,100379296,100422533,0
810,100379296,280664,0
811,100379296,100505953,0
812,100379296,643873,0
813,100379296,83700,0
814,100379296,123099,0
815,100379296,50631,0
816,100379296,2968,0
817,100379296,5253,0
818,100379296,253314,0
819,100379296,574028,0
820,100379296,390181,0
821,100379296,100271161,0
822,100379296,642819,0
823,100379296,100506888,0
824,100379296,8420,0
825,100379296,695,0
826,100379296,344387,0
827,100379296,1418,0
828,100379296,3069,0
829,100379296,7043,0
830,100379296,26749,0
831,100379296,574499,0
832,100379296,23172,0
833,100379296,149281,0
834,100379296,17,0
835,100379296,100420149,0
836,100379296,100128589,0
837,100379296,100874235,0
838,100379296,390318,0
839,100379296,100129650,0
840,100379296,359732,0
841,100379296,100419098,0
842,100379296,58499,0
843,100379296,326286,0
844,100379296,100874208,0
845,100379296,442195,0
846,100379296,84148,0
847,100379296,11013,0
848,100379296,102466727,0
849,100379296,166336,0
850,100379296,83982,0
851,100379296,442720,0
852,100379296,55707,0
853,100379296,5601,0
854,100379296,100272220,0
855,100379296,220885,0
856,1234,104548971,0
857,1234,221838,0
858,1234,50632,0.0472145769147177
859,1234,1582,0.00111702827408733
860,1234,353288,0
861,1234,404785,0
862,1234,6702,0
863,1234,100873901,0
864,1234,693174,0
865,1234,51151,0
866,1234,1780,0.0330225040265084
867,1234,100507500,0
868,1234,51616,0.0470987192360238
869,1234,1796,0.0990609576109995
870,1234,5148,0.00730141802739435
871,1234,319087,0
872,1234,401409,0
873,1234,7212,0
874,1234,100873800,0
875,1234,2218,0
876,1234,100616225,0
877,1234,100189182,0
878,1234,7204,0
879,1234,102465855,0
880,1234,100131012,0
881,1234,403275,0
882,1234,728971,0
883,1234,100873910,0
884,1234,693212,0
885,1234,285016,0
886,1234,23225,0
887,1234,89838,0
888,1234,375295,0
889,1234,100419187,0
890,1234,151531,0.000762418345009318
891,1234,100271101,0
892,1234,84838,0
893,1234,100303728,0
894,1234,100048905,0
895,1234,100129480,0
896,1234,100996539,0
897,1234,22982,0
898,1234,553194,0
899,1234,100422533,0
900,1234,280664,0
901,1234,100505953,0
902,1234,643873,0
903,1234,83700,0.0374496107115267
904,1234,123099,0.0241221127117095
905,1234,50631,0
906,1234,2968,0.086465570748242
907,1234,5253,0
908,1234,253314,0.0488789051436726
909,1234,574028,0
910,1234,390181,0.00433056031988782
911,1234,100271161,0
912,1234,642819,0
913,1234,100506888,0
914,1234,8420,0
915,1234,695,0.0615463473160619
916,1234,344387,0
917,1234,1418,0
918,1234,3069,0
919,1234,7043,0.0908125479100293
920,1234,26749,0
921,1234,574499,0
922,1234,23172,0
923,1234,149281,0
924,1234,17,0
925,1234,100420149,0
926,1234,100128589,0
927,1234,100874235,0
928,1234,390318,0
929,1234,100129650,0
930,1234,359732,0
931,1234,100419098,0
932,1234,58499,0
933,1234,326286,0
934,1234,100874208,0
935,1234,442195,0
936,1234,84148,0
937,1234,11013,0
938,1234,102466727,0
939,1234,166336,0.0209612978362978
940,1234,83982,0
941,1234,442720,0
942,1234,55707,0
943,1234,5601,0.0740776563136588
944,1234,100272220,0
945,1234,220885,0
946,104548971,221838,0
947,104548971,50632,0
948,104548971,1582,0
949,104548971,353288,0
950,104548971,404785,0
951,104548971,6702,0
952,104548971,100873901,0
953,104548971,693174,0
954,104548971,51151,0
955,104548971,1780,0
956,104548971,100507500,0
957,104548971,51616,0
958,104548971,1796,0
959,104548971,5148,0
960,104548971,319087,0
961,104548971,401409,0
962,104548971,7212,0
963,104548971,100873800,0
964,104548971,2218,0
965,104548971,100616225,0
966,104548971,100189182,0
967,104548971,7204,0
968,104548971,102465855,0
969,104548971,100131012,0
970,104548971,403275,0
971,104548971,728971,0
972,104548971,100873910,0
973,104548971,693212,0
974,104548971,285016,0
975,104548971,23225,0
976,104548971,89838,0
977,104548971,375295,0
978,104548971,100419187,0
979,104548971,151531,0
980,104548971,100271101,0
981,104548971,84838,0
982,104548971,100303728,0
983,104548971,100048905,0
984,104548971,100129480,0
985,104548971,100996539,0
986,104548971,22982,0
987,104548971,553194,0
988,104548971,100422533,0
989,104548971,280664,0
990,104548971,100505953,0
991,104548971,643873,0
992,104548971,83700,0
993,104548971,123099,0
994,104548971,50631,0
995,104548971,2968,0
996,104548971,5253,0
997,104548971,253314,0
998,104548971,574028,0
999,104548971,390181,0
1000,104548971,100271161,0
1001,104548971,642819,0
1002,104548971,100506888,0
1003,104548971,8420,0
1004,104548971,695,0
1005,104548971,344387,0
1006,104548971,1418,0
1007,104548971,3069,0
1008,104548971,7043,0
1009,104548971,26749,0
1010,104548971,574499,0
1011,104548971,23172,0
1012,104548971,149281,0
1013,104548971,17,0
1014,104548971,100420149,0
1015,104548971,100128589,0
1016,104548971,100874235,0
1017,104548971,390318,0
1018,104548971,100129650,0
1019,104548971,359732,0
1020,104548971,100419098,0
1021,104548971,58499,0
1022,104548971,326286,0
1023,104548971,100874208,0
1024,104548971,442195,0
1025,104548971,84148,0
1026,104548971,11013,0
1027,104548971,102466727,0
1028,104548971,166336,0
1029,104548971,83982,0
1030,104548971,442720,0
1031,104548971,55707,0
1032,104548971,5601,0
1033,104548971,100272220,0
1034,104548971,220885,0
1035,221838,50632,0
1036,221838,1582,0
1037,221838,353288,0
1038,221838,404785,0
1039,221838,6702,0
1040,221838,100873901,0
1041,221838,693174,0
1042,221838,51151,0
1043,221838,1780,0
1044,221838,100507500,0
1045,221838,51616,0
1046,221838,1796,0
1047,221838,5148,0
1048,221838,319087,0
1049,221838,401409,0
1050,221838,7212,0
1051,221838,100873800,0
1052,221838,2218,0
1053,221838,100616225,0
1054,221838,100189182,0
1055,221838,7204,0
1056,221838,102465855,0
1057,221838,100131012,0
1058,221838,403275,0
1059,221838,728971,0
1060,221838,100873910,0
1061,221838,693212,0
1062,221838,285016,0
1063,221838,23225,0
1064,221838,89838,0
1065,221838,375295,0
1066,221838,100419187,0
1067,221838,151531,0
1068,221838,100271101,0
1069,221838,84838,0
1070,221838,100303728,0
1071,221838,100048905,0
1072,221838,100129480,0
1073,221838,100996539,0
1074,221838,22982,0
1075,221838,553194,0
1076,221838,100422533,0
1077,221838,280664,0
1078,221838,100505953,0
1079,221838,643873,0
1080,221838,83700,0
1081,221838,123099,0
1082,221838,50631,0
1083,221838,2968,0
1084,221838,5253,0
1085,221838,253314,0
1086,221838,574028,0
1087,221838,390181,0
1088,221838,100271161,0
1089,221838,642819,0
1090,221838,100506888,0
1091,221838,8420,0
1092,221838,695,0
1093,221838,344387,0
1094,221838,1418,0
1095,221838,3069,0
1096,221838,7043,0
1097,221838,26749,0
1098,221838,574499,0
1099,221838,23172,0
1100,221838,149281,0
1101,221838,17,0
1102,221838,100420149,0
1103,221838,100128589,0
1104,221838,100874235,0
1105,221838,390318,0
1106,221838,100129650,0
1107,221838,359732,0
1108,221838,100419098,0
1109,221838,58499,0
1110,221838,326286,0
1111,221838,100874208,0
1112,221838,442195,0
1113,221838,84148,0
1114,221838,11013,0
1115,221838,102466727,0
1116,221838,166336,0
1117,221838,83982,0
1118,221838,442720,0
1119,221838,55707,0
1120,221838,5601,0
1121,221838,100272220,0
1122,221838,220885,0
1123,50632,1582,0.00224215246636771
1124,50632,353288,0
1125,50632,404785,0
1126,50632,6702,0
1127,50632,100873901,0
1128,50632,693174,0
1129,50632,51151,0
1130,50632,1780,0.0371494145563465
1131,50632,100507500,0
1132,50632,51616,0.0146103896103896
1133,50632,1796,0.0153256704980843
1134,50632,5148,0.0314353114314158
1135,50632,319087,0
1136,50632,401409,0
1137,50632,7212,0
1138,50632,100873800,0
1139,50632,2218,0
1140,50632,100616225,0
1141,50632,100189182,0
1142,50632,7204,0
1143,50632,102465855,0
1144,50632,100131012,0
1145,50632,403275,0
1146,50632,728971,0
1147,50632,100873910,0
1148,50632,693212,0
1149,50632,285016,0
1150,50632,23225,0
1151,50632,89838,0
1152,50632,375295,0
1153,50632,100419187,0
1154,50632,151531,0.00224215246636771
1155,50632,100271101,0
1156,50632,84838,0
1157,50632,100303728,0
1158,50632,100048905,0
1159,50632,100129480,0
1160,50632,100996539,0
1161,50632,22982,0
1162,50632,553194,0
1163,50632,100422533,0
1164,50632,280664,0
1165,50632,100505953,0
1166,50632,643873,0
1167,50632,83700,0.0364399137444378
1168,50632,123099,0.0598745512202618
1169,50632,50631,0
1170,50632,2968,0.0144478844169247
1171,50632,5253,0
1172,50632,253314,0.0541951357389604
1173,50632,574028,0
1174,50632,390181,0.0305927342256214
1175,50632,100271161,0
1176,50632,642819,0
1177,50632,100506888,0
1178,50632,8420,0
1179,50632,695,0.0483385108179598
1180,50632,344387,0
1181,50632,1418,0
1182,50632,3069,0
1183,50632,7043,0.0392820445920585
1184,50632,26749,0
1185,50632,574499,0
1186,50632,23172,0
1187,50632,149281,0
1188,50632,17,0
1189,50632,100420149,0
1190,50632,100128589,0
1191,50632,100874235,0
1192,50632,390318,0
1193,50632,100129650,0
1194,50632,359732,0
1195,50632,100419098,0
1196,50632,58499,0
1197,50632,326286,0
1198,50632,100874208,0
1199,50632,442195,0
1200,50632,84148,0
1201,50632,11013,0
1202,50632,102466727,0
1203,50632,166336,0.0883534136546185
1204,50632,83982,0
1205,50632,442720,0
1206,50632,55707,0
1207,50632,5601,0.100691184937484
1208,50632,100272220,0
1209,50632,220885,0
1210,1582,353288,0
1211,1582,404785,0
1212,1582,6702,0
1213,1582,100873901,0
1214,1582,693174,0
1215,1582,51151,0
1216,1582,1780,0.00323427817062968
1217,1582,100507500,0
1218,1582,51616,0.000238095238095238
1219,1582,1796,0
1220,1582,5148,0.0144418423106948
1221,1582,319087,0
1222,1582,401409,0
1223,1582,7212,0
1224,1582,100873800,0
1225,1582,2218,0
1226,1582,100616225,0
1227,1582,100189182,0
1228,1582,7204,0
1229,1582,102465855,0
1230,1582,100131012,0
1231,1582,403275,0
1232,1582,728971,0
1233,1582,100873910,0
1234,1582,693212,0
1235,1582,285016,0
1236,1582,23225,0
1237,1582,89838,0
1238,1582,375295,0
1239,1582,100419187,0
1240,1582,151531,0.126733949125452
1241,1582,100271101,0
1242,1582,84838,0
1243,1582,100303728,0
1244,1582,100048905,0
1245,1582,100129480,0
1246,1582,100996539,0
1247,1582,22982,0
1248,1582,553194,0
1249,1582,100422533,0
1250,1582,280664,0
1251,1582,100505953,0
1252,1582,643873,0
1253,1582,83700,0.00184743567096508
1254,1582,123099,0.120909313236067
1255,1582,50631,0
1256,1582,2968,0.00094318521076605
1257,1582,5253,0
1258,1582,253314,0.00469816280192395
1259,1582,574028,0
1260,1582,390181,0
1261,1582,100271161,0
1262,1582,642819,0
1263,1582,100506888,0
1264,1582,8420,0
1265,1582,695,0.00195558048576527
1266,1582,344387,0
1267,1582,1418,0
1268,1582,3069,0
1269,1582,7043,0.00167934480508499
1270,1582,26749,0
1271,1582,574499,0
1272,1582,23172,0
1273,1582,149281,0
1274,1582,17,0
1275,1582,100420149,0
1276,1582,100128589,0
1277,1582,100874235,0
1278,1582,390318,0
1279,1582,100129650,0
1280,1582,359732,0
1281,1582,100419098,0
1282,1582,58499,0
1283,1582,326286,0
1284,1582,100874208,0
1285,1582,442195,0
1286,1582,84148,0
1287,1582,11013,0
1288,1582,102466727,0
1289,1582,166336,0.0025887573964497
1290,1582,83982,0
1291,1582,442720,0
1292,1582,55707,0
1293,1582,5601,0.00470369395921129
1294,1582,100272220,0
1295,1582,220885,0
1296,353288,404785,0
1297,353288,6702,0
1298,353288,100873901,0
1299,353288,693174,0
1300,353288,51151,0
1301,353288,1780,0
1302,353288,100507500,0
1303,353288,51616,0
1304,353288,1796,0
1305,353288,5148,0
1306,353288,319087,0
1307,353288,401409,0
1308,353288,7212,0
1309,353288,100873800,0
1310,353288,2218,0
1311,353288,100616225,0
1312,353288,100189182,0
1313,353288,7204,0
1314,353288,102465855,0
1315,353288,100131012,0
1316,353288,403275,0
1317,353288,728971,0
1318,353288,100873910,0
1319,353288,693212,0
1320,353288,285016,0
1321,353288,23225,0
1322,353288,89838,0
1323,353288,375295,0
1324,353288,100419187,0
1325,353288,151531,0
1326,353288,100271101,0
1327,353288,84838,0
1328,353288,100303728,0
1329,353288,100048905,0
1330,353288,100129480,0
1331,353288,100996539,0
1332,353288,22982,0
1333,353288,553194,0
1334,353288,100422533,0
1335,353288,280664,0
1336,353288,100505953,0
1337,353288,643873,0
1338,353288,83700,0
1339,353288,123099,0
1340,353288,50631,0
1341,353288,2968,0
1342,353288,5253,0
1343,353288,253314,0
1344,353288,574028,0
1345,353288,390181,0
1346,353288,100271161,0
1347,353288,642819,0
1348,353288,100506888,0
1349,353288,8420,0
1350,353288,695,0
1351,353288,344387,0
1352,353288,1418,0
1353,353288,3069,0
1354,353288,7043,0
1355,353288,26749,0
1356,353288,574499,0
1357,353288,23172,0
1358,353288,149281,0
1359,353288,17,0
1360,353288,100420149,0
1361,353288,100128589,0
1362,353288,100874235,0
1363,353288,390318,0
1364,353288,100129650,0
1365,353288,359732,0
1366,353288,100419098,0
1367,353288,58499,0
1368,353288,326286,0
1369,353288,100874208,0
1370,353288,442195,0
1371,353288,84148,0
1372,353288,11013,0
1373,353288,102466727,0
1374,353288,166336,0
1375,353288,83982,0
1376,353288,442720,0
1377,353288,55707,0
1378,353288,5601,0
1379,353288,100272220,0
1380,353288,220885,0
1381,404785,6702,0
1382,404785,100873901,0
1383,404785,693174,0
1384,404785,51151,0
1385,404785,1780,0
1386,404785,100507500,0
1387,404785,51616,0
1388,404785,1796,0
1389,404785,5148,0
1390,404785,319087,0
1391,404785,401409,0
1392,404785,7212,0
1393,404785,100873800,0
1394,404785,2218,0
1395,404785,100616225,0
1396,404785,100189182,0
1397,404785,7204,0
1398,404785,102465855,0
1399,404785,100131012,0
1400,404785,403275,0
1401,404785,728971,0
1402,404785,100873910,0
1403,404785,693212,0
1404,404785,285016,0
1405,404785,23225,0
1406,404785,89838,0
1407,404785,375295,0
1408,404785,100419187,0
1409,404785,151531,0
1410,404785,100271101,0
1411,404785,84838,0
1412,404785,100303728,0
1413,404785,100048905,0
1414,404785,100129480,0
1415,404785,100996539,0
1416,404785,22982,0
1417,404785,553194,0
1418,404785,100422533,0
1419,404785,280664,0
1420,404785,100505953,0
1421,404785,643873,0
1422,404785,83700,0
1423,404785,123099,0
1424,404785,50631,0
1425,404785,2968,0
1426,404785,5253,0
1427,404785,253314,0
1428,404785,574028,0
1429,404785,390181,0
1430,404785,100271161,0
1431,404785,642819,0
1432,404785,100506888,0
1433,404785,8420,0
1434,404785,695,0
1435,404785,344387,0
1436,404785,1418,0
1437,404785,3069,0
1438,404785,7043,0
1439,404785,26749,0
1440,404785,574499,0
1441,404785,23172,0
1442,404785,149281,0
1443,404785,17,0
1444,404785,100420149,0
1445,404785,100128589,0
1446,404785,100874235,0
1447,404785,390318,0
1448,404785,100129650,0
1449,404785,359732,0
1450,404785,100419098,0
1451,404785,58499,0
1452,404785,326286,0
1453,404785,100874208,0
1454,404785,442195,0
1455,404785,84148,0
1456,404785,11013,0
1457,404785,102466727,0
1458,404785,166336,0
1459,404785,83982,0
1460,404785,442720,0
1461,404785,55707,0
1462,404785,5601,0
1463,404785,100272220,0
1464,404785,220885,0
1465,6702,100873901,0
1466,6702,693174,0
1467,6702,51151,0
1468,6702,1780,0
1469,6702,100507500,0
1470,6702,51616,0
1471,6702,1796,0
1472,6702,5148,0
1473,6702,319087,0
1474,6702,401409,0
1475,6702,7212,0
1476,6702,100873800,0
1477,6702,2218,0
1478,6702,100616225,0
1479,6702,100189182,0
1480,6702,7204,0
1481,6702,102465855,0
1482,6702,100131012,0
1483,6702,403275,0
1484,6702,728971,0
1485,6702,100873910,0
1486,6702,693212,0
1487,6702,285016,0
1488,6702,23225,0
1489,6702,89838,0
1490,6702,375295,0
1491,6702,100419187,0
1492,6702,151531,0
1493,6702,100271101,0
1494,6702,84838,0
1495,6702,100303728,0
1496,6702,100048905,0
1497,6702,100129480,0
1498,6702,100996539,0
1499,6702,22982,0
1500,6702,553194,0
1501,6702,100422533,0
1502,6702,280664,0
1503,6702,100505953,0
1504,6702,643873,0
1505,6702,83700,0
1506,6702,123099,0
1507,6702,50631,0
1508,6702,2968,0
1509,6702,5253,0
1510,6702,253314,0
1511,6702,574028,0
1512,6702,390181,0
1513,6702,100271161,0
1514,6702,642819,0
1515,6702,100506888,0
1516,6702,8420,0
1517,6702,695,0
1518,6702,344387,0
1519,6702,1418,0
1520,6702,3069,0
1521,6702,7043,0
1522,6702,26749,0
1523,6702,574499,0
1524,6702,23172,0
1525,6702,149281,0
1526,6702,17,0
1527,6702,100420149,0
1528,6702,100128589,0
1529,6702,100874235,0
1530,6702,390318,0
1531,6702,100129650,0
1532,6702,359732,0
1533,6702,100419098,0
1534,6702,58499,0
1535,6702,326286,0
1536,6702,100874208,0
1537,6702,442195,0
1538,6702,84148,0
1539,6702,11013,0
1540,6702,102466727,0
1541,6702,166336,0
1542,6702,83982,0
1543,6702,442720,0
1544,6702,55707,0
